UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
6636,L53815,L,301.5,310.5,1534,39.3,119,0,0,0,0,0,0,M_7635
6637,M21496,M,301.5,310.5,1774,25.5,121,0,0,0,0,0,0,M_7636
6639,L53818,L,301.5,310.5,1453,44.2,129,0,0,0,0,0,0,M_7638
6641,L53820,L,301.4,310.4,1334,43.2,133,0,0,0,0,0,0,M_7640
6644,M21503,M,301.5,310.5,1308,60.5,139,0,0,0,0,0,0,M_7643
6645,L53824,L,301.5,310.6,1565,43.9,142,0,0,0,0,0,0,M_7644
6646,M21505,M,301.5,310.4,1486,39.6,144,0,0,0,0,0,0,M_7645
6653,H36066,H,301.5,310.4,1580,35.7,161,0,0,0,0,0,0,M_7652
6656,L53835,L,301.4,310.3,1639,32.7,171,0,0,0,0,0,0,M_7655
6657,M21516,M,301.4,310.4,1553,44.7,173,0,0,0,0,0,0,M_7656
6658,L53837,L,301.4,310.3,1374,47.6,176,0,0,0,0,0,0,M_7657
6660,L53839,L,301.3,310.3,1626,31.3,180,0,0,0,0,0,0,M_7659
6663,M21522,M,301.3,310.4,2093,18.7,190,0,0,0,0,0,0,M_7662
6666,L53845,L,301.3,310.4,1440,41.5,197,0,0,0,0,0,0,M_7665
6668,H36081,H,301.4,310.5,1536,39.9,201,0,0,0,0,0,0,M_7667
6669,L53848,L,301.4,310.5,1476,39.2,206,0,0,0,0,0,0,M_7668
6675,L53854,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,0,M_7674
6676,L53855,L,301.5,310.6,1579,28.0,220,0,0,0,0,0,0,M_7675
6677,L53856,L,301.5,310.7,1423,44.0,222,0,0,0,0,0,0,M_7676
6678,L53857,L,301.5,310.7,1435,38.5,224,0,0,0,0,0,0,M_7677
6680,L53859,L,301.6,310.8,1392,42.4,3,0,0,0,0,0,0,M_7679
6684,L53863,L,301.5,310.9,1318,50.6,11,0,0,0,0,0,0,M_7683
6685,L53864,L,301.6,310.9,1538,40.4,13,0,0,0,0,0,0,M_7684
6695,M21554,M,301.7,310.9,1300,62.7,36,0,0,0,0,0,0,M_7694
6698,L53877,L,301.6,310.9,1643,34.1,44,0,0,0,0,0,0,M_7697
6702,L53881,L,301.6,310.9,1623,34.1,56,0,0,0,0,0,0,M_7701
6703,M21562,M,301.6,310.8,1664,32.0,58,0,0,0,0,0,0,M_7702
6705,M21564,M,301.5,310.7,1510,36.0,64,0,0,0,0,0,0,M_7704
6710,L53889,L,301.4,310.6,1481,37.6,77,0,0,0,0,0,0,M_7709
6711,L53890,L,301.5,310.7,1323,49.7,79,0,0,0,0,0,0,M_7710
6722,L53901,L,301.4,310.7,1280,61.0,106,0,0,0,0,0,0,M_7721
6723,L53902,L,301.4,310.7,1657,28.7,108,0,0,0,0,0,0,M_7722
6725,L53904,L,301.3,310.6,1560,36.8,113,0,0,0,0,0,0,M_7724
6732,L53911,L,301.6,310.9,1385,51.2,132,0,0,0,0,0,0,M_7731
6733,L53912,L,301.7,311.0,1503,44.8,134,0,0,0,0,0,0,M_7732
6737,L53916,L,301.7,311.0,1527,42.2,144,0,0,0,0,0,0,M_7736
6738,M21597,M,301.7,311.0,1537,33.5,146,0,0,0,0,0,0,M_7737
6739,H36152,H,301.8,311.1,1463,50.1,149,0,0,0,0,0,0,M_7738
6742,M21601,M,301.7,311.1,1506,39.5,158,0,0,0,0,0,0,M_7741
6745,M21604,M,301.7,311.0,1298,58.1,168,0,0,0,0,0,0,M_7744
6748,M21607,M,301.8,311.1,1597,29.8,177,0,0,0,0,0,0,M_7747
6749,H36162,H,301.7,311.0,2016,19.3,180,0,0,0,0,0,0,M_7748
6758,L53937,L,301.8,311.2,1822,26.2,204,0,0,0,0,0,0,M_7757
6764,M21623,M,301.4,310.8,1782,26.5,6,0,0,0,0,0,0,M_7763
6765,L53944,L,301.4,310.9,1536,38.3,9,0,0,0,0,0,0,M_7764
6767,M21626,M,301.4,311.0,1427,43.2,13,0,0,0,0,0,0,M_7766
6768,L53947,L,301.3,310.9,1509,41.7,16,0,0,0,0,0,0,M_7767
6771,M21630,M,301.3,310.8,1509,40.1,25,0,0,0,0,0,0,M_7770
6777,L53956,L,301.3,310.6,1451,47.5,42,0,0,0,0,0,0,M_7776
6778,L53957,L,301.2,310.7,1951,21.3,44,0,0,0,0,0,0,M_7777
6781,L53960,L,301.3,310.8,1560,38.5,52,0,0,0,0,0,0,M_7780
6783,L53962,L,301.3,310.8,1531,53.4,57,0,0,0,0,0,0,M_7782
6784,L53963,L,301.3,310.8,1450,46.9,59,0,0,0,0,0,0,M_7783
6788,H36201,H,301.1,310.6,1388,58.5,68,0,0,0,0,0,0,M_7787
6789,M21648,M,301.1,310.6,1410,43.9,73,0,0,0,0,0,0,M_7788
6794,L53973,L,301.3,310.7,1608,31.4,86,0,0,0,0,0,0,M_7793
6800,M21659,M,301.1,310.7,2636,12.2,100,1,0,0,1,0,0,M_7799
6802,L53981,L,301.1,310.7,1334,48.2,106,0,0,0,0,0,0,M_7801
6807,L53986,L,301.1,310.8,1608,32.9,119,0,0,0,0,0,0,M_7806
6808,L53987,L,301.0,310.8,1549,41.4,121,0,0,0,0,0,0,M_7807
6810,L53989,L,300.9,310.8,1490,38.1,125,0,0,0,0,0,0,M_7809
6813,L53992,L,300.9,310.6,1350,53.8,131,0,0,0,0,0,0,M_7812
6814,M21673,M,300.9,310.7,1420,43.0,133,0,0,0,0,0,0,M_7813
6817,L53996,L,300.9,310.7,1477,43.2,143,0,0,0,0,0,0,M_7816
6820,L53999,L,300.9,310.7,1359,46.0,151,0,0,0,0,0,0,M_7819
6823,M21682,M,300.9,310.6,1709,29.2,158,0,0,0,0,0,0,M_7822
6824,M21683,M,300.9,310.7,1268,56.3,161,0,0,0,0,0,0,M_7823
6834,L54013,L,301.1,311.1,1387,53.1,188,0,0,0,0,0,0,M_7833
6842,M21701,M,301.1,311.2,1591,35.0,208,0,0,0,0,0,0,M_7841
6845,M21704,M,301.3,311.4,1838,23.2,215,0,0,0,0,0,0,M_7844
6846,M21705,M,301.3,311.5,1648,32.4,0,0,0,0,0,0,0,M_7845
6853,H36266,H,301.0,311.2,1602,32.7,19,0,0,0,0,0,0,M_7852
6864,L54043,L,301.1,311.3,1630,29.5,51,0,0,0,0,0,0,M_7863
6869,L54048,L,301.0,311.2,1363,46.3,62,0,0,0,0,0,0,M_7868
6870,L54049,L,301.0,311.2,1412,42.1,64,0,0,0,0,0,0,M_7869
6874,L54053,L,301.0,311.4,1478,39.5,75,0,0,0,0,0,0,M_7873
6882,L54061,L,301.0,311.4,1573,37.6,103,0,0,0,0,0,0,M_7881
6883,L54062,L,300.9,311.4,2073,21.4,105,0,0,0,0,0,0,M_7882
6887,M21746,M,300.8,311.3,1465,43.2,113,0,0,0,0,0,0,M_7886
6892,L54071,L,300.9,311.5,1505,41.1,129,0,0,0,0,0,0,M_7891
6893,L54072,L,301.0,311.6,1440,43.3,131,0,0,0,0,0,0,M_7892
6894,L54073,L,301.0,311.6,1470,43.4,133,0,0,0,0,0,0,M_7893
6895,L54074,L,301.1,311.7,1408,46.3,135,0,0,0,0,0,0,M_7894
6896,M21755,M,301.0,311.6,1357,45.6,137,0,0,0,0,0,0,M_7895
6899,M21758,M,301.0,311.6,1448,43.9,145,0,0,0,0,0,0,M_7898
6901,L54080,L,301.0,311.7,1670,31.3,150,0,0,0,0,0,0,M_7900
6905,M21764,M,300.9,311.5,1704,31.3,159,0,0,0,0,0,0,M_7904
6906,M21765,M,301.0,311.5,1550,34.9,162,0,0,0,0,0,0,M_7905
6908,L54087,L,300.9,311.3,1449,40.2,168,0,0,0,0,0,0,M_7907
6911,L54090,L,300.8,311.2,1434,45.6,174,0,0,0,0,0,0,M_7910
6918,L54097,L,301.0,311.4,1481,37.5,193,0,0,0,0,0,0,M_7917
6922,L54101,L,301.1,311.6,1432,48.1,202,0,0,0,0,0,0,M_7921
6925,L54104,L,301.2,311.6,1461,52.9,208,1,0,0,0,1,0,M_7924
6929,L54108,L,301.1,311.7,1816,24.5,7,0,0,0,0,0,0,M_7928
6937,L54116,L,300.6,311.1,1471,40.7,26,0,0,0,0,0,0,M_7936
6938,H36351,H,300.6,311.1,1452,40.2,28,0,0,0,0,0,0,M_7937
6939,L54118,L,300.7,311.2,1452,44.4,33,0,0,0,0,0,0,M_7938
6942,L54121,L,300.8,311.4,1316,57.6,43,0,0,0,0,0,0,M_7941
6944,L54123,L,300.7,311.3,1522,35.2,48,0,0,0,0,0,0,M_7943
6945,M21804,M,300.7,311.3,1487,39.8,50,0,0,0,0,0,0,M_7944
6950,M21809,M,300.7,311.2,1769,26.5,63,0,0,0,0,0,0,M_7949
6958,L54137,L,300.7,311.1,1324,52.2,85,0,0,0,0,0,0,M_7957
6961,L54140,L,300.7,311.0,1413,52.0,91,0,0,0,0,0,1,M_7960
6964,H36377,H,300.7,311.0,1981,19.9,99,0,0,0,0,0,0,M_7963
6966,L54145,L,300.7,311.0,1312,52.1,107,0,0,0,0,0,0,M_7965
6967,L54146,L,300.7,311.0,1969,20.7,109,0,0,0,0,0,0,M_7966
6971,L54150,L,300.7,311.0,1436,44.9,119,0,0,0,0,0,0,M_7970
6972,M21831,M,300.7,311.0,1559,42.8,121,0,0,0,0,0,0,M_7971
6977,L54156,L,300.6,310.9,1344,46.7,133,0,0,0,0,0,0,M_7976
6980,L54159,L,300.9,311.2,1353,60.4,139,0,0,0,0,0,0,M_7979
6981,L54160,L,300.8,311.3,1505,45.5,141,0,0,0,0,0,0,M_7980
6982,H36395,H,300.8,311.2,1612,32.5,143,0,0,0,0,0,0,M_7981
6986,H36399,H,300.8,311.1,1698,24.8,156,0,0,0,0,0,0,M_7985
6987,L54166,L,300.7,311.1,1688,30.7,161,0,0,0,0,0,0,M_7986
6989,L54168,L,300.7,311.1,1478,46.8,165,0,0,0,0,0,0,M_7988
6997,M21856,M,300.5,310.6,1621,32.0,184,0,0,0,0,0,0,M_7996
7000,M21859,M,300.6,310.7,1457,36.7,193,0,0,0,0,0,0,M_7999
7001,M21860,M,300.6,310.6,1463,45.5,196,0,0,0,0,0,0,M_8000
7003,H36416,H,300.5,310.6,1411,47.2,201,0,0,0,0,0,0,M_8002
7004,L54183,L,300.5,310.6,1540,46.7,206,0,0,0,0,0,0,M_8003
7005,L54184,L,300.5,310.6,1950,20.3,208,0,0,0,0,0,0,M_8004
7006,M21865,M,300.6,310.7,1339,52.9,0,0,0,0,0,0,0,M_8005
7010,L54189,L,300.5,310.5,1536,36.2,12,0,0,0,0,0,0,M_8009
7011,M21870,M,300.5,310.5,1469,42.9,14,0,0,0,0,0,0,M_8010
7015,H36428,H,300.5,310.5,1403,47.7,24,0,0,0,0,0,0,M_8014
7023,L54202,L,300.7,310.5,1561,33.2,48,0,0,0,0,0,0,M_8022
7025,L54204,L,300.6,310.6,2127,18.7,53,0,0,0,0,0,0,M_8024
7027,L54206,L,300.6,310.7,1543,39.6,60,0,0,0,0,0,0,M_8026
7028,L54207,L,300.6,310.6,1508,34.8,62,0,0,0,0,0,0,M_8027
7030,L54209,L,300.6,310.6,1454,39.7,67,0,0,0,0,0,0,M_8029
7032,L54211,L,300.7,310.8,1479,49.1,71,0,0,0,0,0,0,M_8031
7036,L54215,L,300.6,310.6,1497,38.2,83,0,0,0,0,0,0,M_8035
7042,L54221,L,300.6,310.5,1470,37.7,98,0,0,0,0,0,0,M_8041
7044,M21903,M,300.7,310.6,2006,19.1,102,0,0,0,0,0,0,M_8043
7046,M21905,M,300.7,310.6,1609,27.6,108,0,0,0,0,0,0,M_8045
7053,H36466,H,300.6,310.4,1510,42.8,124,0,0,0,0,0,0,M_8052
7057,M21916,M,300.8,310.5,1409,50.6,141,0,0,0,0,0,0,M_8056
7058,L54237,L,300.8,310.6,1666,36.2,144,0,0,0,0,0,0,M_8057
7060,L54239,L,300.6,310.5,1644,33.8,148,0,0,0,0,0,0,M_8059
7061,H36474,H,300.6,310.4,1479,35.6,150,0,0,0,0,0,0,M_8060
7063,M21922,M,300.6,310.4,1407,51.1,157,0,0,0,0,0,0,M_8062
7070,L54249,L,300.8,310.7,1525,39.4,175,0,0,0,0,0,0,M_8069
7072,H36485,H,300.7,310.6,1505,40.6,179,0,0,0,0,0,0,M_8071
7080,L54259,L,300.7,310.5,1445,41.1,201,0,0,0,0,0,0,M_8079
7081,L54260,L,300.7,310.4,1543,47.3,203,0,0,0,0,0,0,M_8080
7084,L54263,L,300.7,310.4,1416,61.8,209,1,0,0,1,1,0,M_8083
7086,L54265,L,300.6,310.3,1484,41.0,213,0,0,0,0,0,0,M_8085
7089,M21948,M,300.6,310.3,1614,32.7,0,0,0,0,0,0,0,M_8088
7091,M21950,M,300.6,310.2,1478,40.1,5,0,0,0,0,0,0,M_8090
7097,L54276,L,300.6,310.2,1489,47.8,21,0,0,0,0,0,0,M_8096
7098,M21957,M,300.6,310.2,1233,52.3,23,0,0,0,0,0,0,M_8097
7099,L54278,L,300.7,310.2,1642,32.6,26,0,0,0,0,0,0,M_8098
7100,M21959,M,300.7,310.2,1373,44.1,28,0,0,0,0,0,0,M_8099
7102,L54281,L,300.8,310.2,1850,22.8,33,0,0,0,0,0,0,M_8101
7103,M21962,M,300.8,310.3,1494,42.2,35,0,0,0,0,0,0,M_8102
7113,L54292,L,300.9,310.4,1427,47.0,65,0,0,0,0,0,0,M_8112
7115,H36528,H,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,M_8114
7116,M21975,M,301.0,310.6,1460,53.6,74,0,0,0,0,0,0,M_8115
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,M_8117
7120,L54299,L,301.0,310.5,1378,44.4,83,0,0,0,0,0,0,M_8119
7122,M21981,M,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,M_8121
7124,M21983,M,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,M_8123
7125,M21984,M,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,M_8124
7126,L54305,L,300.7,310.1,1261,56.6,98,0,0,0,0,0,0,M_8125
7127,M21986,M,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,M_8126
7128,L54307,L,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,M_8127
7129,L54308,L,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,M_8128
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,M_8133
7138,M21997,M,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,M_8137
7139,L54318,L,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,M_8138
7141,L54320,L,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,M_8140
7142,M22001,M,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,M_8141
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,M_8147
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,M_8151
7155,L54334,L,300.3,310.1,1483,39.9,174,0,0,0,0,0,0,M_8154
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,M_8158
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,M_8160
7165,M22024,M,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,M_8164
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,M_8165
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,M_8167
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,M_8174
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,M_8175
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,M_8177
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,M_8179
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,M_8183
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,M_8184
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,M_8186
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,M_8187
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,M_8190
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,M_8192
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,M_8193
7197,H36610,H,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,M_8196
7207,L54386,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,M_8206
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,M_8208
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,M_8214
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,M_8215
7219,H36632,H,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,M_8218
7222,H36635,H,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,M_8221
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,M_8222
7228,L54407,L,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,M_8227
7231,L54410,L,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,M_8230
7233,M22092,M,299.9,309.9,1639,42.1,159,0,0,0,0,0,0,M_8232
7240,L54419,L,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,M_8239
7241,M22100,M,299.9,310.1,1362,56.3,179,0,0,0,0,0,0,M_8240
7242,M22101,M,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,M_8241
7246,L54425,L,300.0,310.1,1477,34.6,195,0,0,0,0,0,0,M_8245
7247,L54426,L,299.9,310.1,1681,29.1,197,0,0,0,0,0,0,M_8246
7248,M22107,M,300.0,310.1,1314,53.5,199,0,0,0,0,0,0,M_8247
7254,L54433,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,M_8253
7265,M22124,M,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,M_8264
7267,L54446,L,300.4,310.5,1578,32.8,26,0,0,0,0,0,0,M_8266
7269,L54448,L,300.5,310.6,1543,36.2,30,0,0,0,0,0,0,M_8268
7271,L54450,L,300.2,310.4,1808,25.8,35,0,0,0,0,0,0,M_8270
7272,M22131,M,300.3,310.4,1293,49.7,37,0,0,0,0,0,0,M_8271
7275,M22134,M,300.2,310.3,1478,38.1,45,0,0,0,0,0,0,M_8274
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,M_8276
7280,L54459,L,300.0,310.1,1465,40.9,60,0,0,0,0,0,0,M_8279
7281,L54460,L,299.9,310.2,1288,69.6,62,1,0,0,1,0,0,M_8280
7285,M22144,M,300.1,310.3,1345,57.1,71,0,0,0,0,0,0,M_8284
7286,M22145,M,300.2,310.4,1202,61.7,74,0,0,0,0,0,0,M_8285
7288,M22147,M,300.2,310.4,1530,35.7,80,0,0,0,0,0,0,M_8287
7292,L54471,L,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,M_8291
7295,L54474,L,300.1,310.6,1809,24.3,97,0,0,0,0,0,0,M_8294
7296,M22155,M,300.1,310.5,1329,57.4,99,0,0,0,0,0,0,M_8295
7298,L54477,L,300.1,310.5,1500,39.8,107,0,0,0,0,0,0,M_8297
7299,L54478,L,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,M_8298
7312,H36725,H,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,M_8311
7313,L54492,L,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,M_8312
7315,L54494,L,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,M_8314
7322,L54501,L,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,M_8321
7327,M22186,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,M_8326
7328,M22187,M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,M_8327
7331,H36744,H,299.8,310.2,1537,36.6,191,0,0,0,0,0,0,M_8330
7340,L54519,L,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,M_8339
7341,L54520,L,299.7,310.3,1386,46.6,2,0,0,0,0,0,0,M_8340
7342,L54521,L,299.7,310.3,1505,37.7,4,0,0,0,0,0,0,M_8341
7344,L54523,L,299.6,310.2,1468,48.0,9,0,0,0,0,0,0,M_8343
7346,L54525,L,299.6,310.2,1381,60.5,13,0,0,0,0,0,0,M_8345
7351,L54530,L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,M_8350
7352,L54531,L,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,M_8351
7354,L54533,L,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,M_8353
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,M_8357
7369,M22228,M,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,M_8368
7371,M22230,M,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,M_8370
7374,L54553,L,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,M_8373
7379,L54558,L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,M_8378
7381,L54560,L,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,M_8380
7386,M22245,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,M_8385
7388,H36801,H,299.8,310.6,1423,44.6,116,0,0,0,0,0,0,M_8387
7391,M22250,M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,M_8390
7393,M22252,M,299.7,310.5,1492,39.3,131,0,0,0,0,0,0,M_8392
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,M_8394
7396,M22255,M,299.7,310.6,1572,38.0,139,0,0,0,0,0,0,M_8395
7398,L54577,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,M_8397
7401,M22260,M,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,M_8400
7405,L54584,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,M_8404
7407,L54586,L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,M_8406
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,M_8408
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,M_8409
7419,M22278,M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,M_8418
7420,L54599,L,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,M_8419
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,M_8421
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,M_8424
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,M_8426
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,M_8427
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,M_8437
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,M_8439
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,M_8446
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,M_8449
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,M_8451
7456,M22315,M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,M_8455
7463,L54642,L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,M_8462
7470,L54649,L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,M_8469
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,M_8473
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,M_8479
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,M_8483
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,M_8486
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,M_8489
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,M_8490
7492,L54671,L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,M_8491
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,M_8494
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,M_8496
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,M_8504
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,M_8509
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,M_8511
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,M_8513
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,M_8519
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,M_8520
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,M_8526
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,M_8527
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,M_8531
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,M_8534
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,M_8540
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,M_8543
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,M_8544
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,M_8546
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,M_8549
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,M_8553
7555,M22414,M,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,M_8554
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,M_8555
7560,M22419,M,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,M_8559
7561,M22420,M,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,M_8560
7562,L54741,L,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,M_8561
7563,M22422,M,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,M_8562
7564,M22423,M,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,M_8563
7565,M22424,M,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,M_8564
7570,L54749,L,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,M_8569
7571,H36984,H,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,M_8570
7575,L54754,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,M_8574
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,M_8575
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,M_8576
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,M_8577
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,M_8581
7588,L54767,L,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,M_8587
7589,L54768,L,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,M_8588
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,M_8595
7601,M22460,M,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,M_8600
7603,L54782,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,M_8602
7604,L54783,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,M_8603
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,M_8604
7617,M22476,M,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,M_8616
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,M_8617
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,M_8622
