UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,M_8579
9246,L56425,L,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,M_10245
6568,M21427,M,301.3,310.6,1499,36.1,163,0,0,0,0,0,0,M_7567
8207,L55386,L,299.3,310.8,1483,43.5,15,0,0,0,0,0,0,M_9206
3821,L51000,L,302.3,310.8,1421,41.4,102,0,0,0,0,0,0,M_4820
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,M_3646
4455,L51634,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,M_5454
7160,L54339,L,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,M_8159
8222,M23081,M,299.1,310.5,1428,43.0,53,0,0,0,0,0,0,M_9221
8597,L55776,L,297.5,308.2,1327,56.5,189,0,0,0,0,0,0,M_9596
9590,L56769,L,299.2,310.4,1472,43.3,32,0,0,0,0,0,0,M_10589
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,M_7071
2156,L49335,L,299.3,308.8,1341,47.7,199,0,0,0,0,0,0,M_3155
6713,H36126,H,301.4,310.7,1516,36.4,83,0,0,0,0,0,0,M_7712
3716,M18575,M,302.4,311.4,1475,45.2,46,0,0,0,0,0,0,M_4715
4058,L51237,L,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,M_5057
5953,L53132,L,300.7,310.8,1563,33.8,104,0,0,0,0,0,0,M_6952
3103,L50282,L,299.9,309.1,1412,48.3,198,0,0,0,0,0,0,M_4102
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,M_1558
4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,M_5610
6979,L54158,L,300.7,311.1,1427,50.3,137,0,0,0,0,0,0,M_7978
1437,H30850,H,298.8,309.8,1510,44.2,35,0,0,0,0,0,0,M_2436
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,M_1507
1870,M16729,M,298.3,308.1,1630,32.7,83,0,0,0,0,0,0,M_2869
756,H30169,H,296.8,308.1,1492,43.7,222,0,0,0,0,0,0,M_1755
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,M_6419
4051,L51230,L,301.8,310.8,1456,46.6,35,0,0,0,0,0,0,M_5050
8090,L55269,L,300.1,311.3,1676,30.3,151,0,0,0,0,0,0,M_9089
3837,L51016,L,302.4,311.2,1466,43.9,152,0,0,0,0,0,0,M_4836
2119,H31532,H,299.3,308.9,1429,43.0,96,0,0,0,0,0,0,M_3118
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,M_7152
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,M_8808
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,M_1501
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,M_7259
9744,L56923,L,298.9,310.2,1562,42.5,179,0,0,0,0,0,0,M_10743
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,M_2539
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,M_7141
1212,H30625,H,296.9,308.0,1416,46.9,105,0,0,0,0,0,0,M_2211
9123,L56302,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,M_10122
673,M15532,M,297.6,308.9,1433,43.2,206,0,0,0,0,0,0,M_1672
3378,H32791,H,301.5,310.8,1591,29.6,33,0,0,0,0,0,0,M_4377
8784,M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,M_9783
1465,L48644,L,298.8,310.0,1412,46.3,107,0,0,0,0,0,0,M_2464
1193,M16052,M,297.2,308.3,1431,43.7,46,0,0,0,0,0,0,M_2192
6985,M21844,M,300.7,311.0,1706,25.0,153,0,0,0,0,0,0,M_7984
1873,L49052,L,298.3,308.1,1326,58.4,90,0,0,0,0,0,0,M_2872
3591,L50770,L,301.8,310.6,1403,46.8,151,0,0,0,0,0,0,M_4590
6727,L53906,L,301.5,310.8,1500,41.0,118,0,0,0,0,0,0,M_7726
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,M_1505
8119,L55298,L,300.3,311.8,1548,33.0,16,0,0,0,0,0,0,M_9118
507,L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,M_1506
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,M_10449
7132,M21991,M,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,M_8131
4808,L51987,L,303.5,312.4,1503,36.5,191,0,0,0,0,0,0,M_5807
7304,L54483,L,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,M_8303
1774,L48953,L,298.5,308.0,1384,59.5,27,0,0,0,0,0,0,M_2773
6855,L54034,L,301.0,311.2,1511,42.9,26,0,0,0,0,0,0,M_7854
4907,H34320,H,303.6,312.4,1436,45.6,9,0,0,0,0,0,0,M_5906
798,L47977,L,296.8,307.7,1565,40.1,89,0,0,0,0,0,0,M_1797
8786,L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,M_9785
7071,L54250,L,300.7,310.7,1333,61.0,177,0,0,0,0,0,0,M_8070
2830,L50009,L,300.3,309.3,1612,36.0,158,0,0,0,0,0,0,M_3829
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,M_10319
8738,L55917,L,297.3,308.7,1556,36.7,114,0,0,0,0,0,0,M_9737
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,M_1312
747,L47926,L,296.8,308.1,1289,62.0,199,1,0,0,0,1,0,M_1746
3570,M18429,M,301.8,310.6,1552,35.9,97,0,0,0,0,0,0,M_4569
791,L47970,L,296.8,307.9,1420,45.4,70,0,0,0,0,0,0,M_1790
2477,H31890,H,298.9,308.4,1449,42.4,149,0,0,0,0,0,0,M_3476
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,M_10325
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0,M_3570
5287,L52466,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0,M_6286
5216,M20075,M,303.7,312.7,1532,42.7,194,0,0,0,0,0,0,M_6215
2164,L49343,L,299.6,309.2,1422,39.8,219,0,0,0,0,0,0,M_3163
6578,L53757,L,301.4,310.4,1388,45.3,188,0,0,0,0,0,0,M_7577
8450,L55629,L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,M_9449
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,M_1380
8509,M23368,M,298.4,309.7,1679,33.3,167,0,0,0,0,0,0,M_9508
1293,M16152,M,298.7,309.7,1868,23.8,118,0,0,0,0,0,0,M_2292
1913,M16772,M,298.0,307.7,1621,34.9,194,0,0,0,0,0,0,M_2912
600,H30013,H,297.7,309.7,1616,31.1,20,0,0,0,0,0,0,M_1599
3893,M18752,M,302.3,311.1,1338,53.3,63,0,0,0,0,0,0,M_4892
4142,H33555,H,301.7,310.1,1462,38.3,49,0,0,0,0,0,0,M_5141
1653,H31066,H,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,M_2652
5225,L52404,L,303.9,313.2,1590,31.9,5,0,0,0,0,0,0,M_6224
1894,L49073,L,297.8,307.5,1631,29.9,144,0,0,0,0,0,0,M_2893
1945,L49124,L,298.1,308.1,1791,27.3,63,0,0,0,0,0,0,M_2944
3396,L50575,L,301.4,310.5,1647,33.3,85,0,0,0,0,0,0,M_4395
5480,M20339,M,302.7,312.1,1564,32.1,188,0,0,0,0,0,0,M_6479
9770,L56949,L,298.6,309.6,1386,48.6,25,0,0,0,0,0,0,M_10769
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,M_1375
1967,L49146,L,297.9,307.6,1515,40.5,118,0,0,0,0,0,0,M_2966
3958,L51137,L,302.2,311.4,1510,44.9,33,0,0,0,0,0,0,M_4957
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,M_8135
7479,L54658,L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,M_8478
4506,L51685,L,302.4,310.1,1426,46.8,95,0,0,0,0,0,0,M_5505
9581,M24440,M,299.5,310.7,1423,56.5,7,0,0,0,0,0,0,M_10580
5289,L52468,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0,M_6288
1472,L48651,L,298.5,309.6,1421,53.6,122,0,0,0,0,0,0,M_2471
3347,L50526,L,301.3,310.7,1761,24.3,174,0,0,0,0,0,0,M_4346
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,M_7253
2854,M17713,M,300.5,309.3,1539,39.1,216,0,0,0,0,0,0,M_3853
8989,L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0,M_9988
9776,M24635,M,298.6,309.5,1684,27.8,44,0,0,0,0,0,0,M_10775
6460,M21319,M,300.6,310.0,1397,55.2,90,0,0,0,0,0,0,M_7459
4063,L51242,L,302.0,310.9,1446,44.0,64,0,0,0,0,0,0,M_5062
5864,M20723,M,301.4,311.1,1758,25.4,88,0,0,0,0,0,0,M_6863
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,M_5306
4878,M19737,M,303.7,312.4,1546,33.7,149,0,0,0,0,0,0,M_5877
7250,L54429,L,299.9,310.0,1402,44.7,204,0,0,0,0,0,0,M_8249
5274,L52453,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0,M_6273
3991,H33404,H,302.2,311.2,1692,28.2,122,0,0,0,0,0,0,M_4990
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,M_2049
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,M_7175
6927,H36340,H,301.1,311.6,1417,53.4,0,0,0,0,0,0,0,M_7926
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,M_8864
2036,M16895,M,298.9,308.6,1469,34.2,93,0,0,0,0,0,0,M_3035
4040,L51219,L,301.9,310.8,1567,39.3,9,0,0,0,0,0,0,M_5039
6876,M21735,M,300.8,311.2,1592,32.9,82,0,0,0,0,0,0,M_7875
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,M_10354
1973,L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,M_2972
5073,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,0,M_6072
2100,L49279,L,299.4,309.3,1596,31.8,40,0,0,0,0,0,0,M_3099
1500,M16359,M,298.1,308.8,2206,16.3,195,0,0,0,0,0,0,M_2499
9613,M24472,M,299.0,310.2,1625,31.8,89,0,0,0,0,0,0,M_10612
653,L47832,L,297.7,309.2,1391,44.5,159,0,0,0,0,0,0,M_1652
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,M_1170
4086,H33499,H,302.0,310.5,1841,23.6,119,0,0,0,0,0,0,M_5085
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,M_1242
5711,H35124,H,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,M_6710
6973,L54152,L,300.7,311.0,1377,49.9,124,0,0,0,0,0,0,M_7972
2757,L49936,L,299.7,309.2,1781,29.6,201,0,0,0,0,0,0,M_3756
6885,L54064,L,300.8,311.2,1492,39.0,109,0,0,0,0,0,0,M_7884
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,M_6446
2077,L49256,L,299.4,309.3,1544,36.0,197,0,0,0,0,0,0,M_3076
4104,L51283,L,302.0,310.4,1448,43.4,167,0,0,0,0,0,0,M_5103
9560,L56739,L,299.5,310.9,1496,38.5,162,0,0,0,0,0,0,M_10559
7572,L54751,L,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,M_8571
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,M_10466
4895,H34308,H,303.8,312.5,1447,46.6,198,0,0,0,0,0,0,M_5894
6693,M21552,M,301.8,311.0,1839,23.6,30,0,0,0,0,0,0,M_7692
8055,L55234,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0,M_9054
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,M_6389
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,M_10373
8022,M22881,M,301.0,312.0,1499,34.6,207,0,0,0,0,0,0,M_9021
8605,L55784,L,297.4,308.2,1297,52.1,211,0,0,0,0,0,0,M_9604
4481,H33894,H,302.7,310.4,1305,55.2,20,1,0,1,0,0,0,M_5480
8327,H37740,H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0,M_9326
4079,H33492,H,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,M_5078
641,M15500,M,297.9,309.6,1515,38.8,124,0,0,0,0,0,0,M_1640
1271,M16130,M,298.0,309.4,1276,65.9,50,0,0,0,0,0,0,M_2270
2779,L49958,L,300.0,309.4,1308,50.2,32,0,0,0,0,0,0,M_3778
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,M_10497
3862,M18721,M,302.5,311.5,1481,41.1,215,0,0,0,0,0,0,M_4861
3481,L50660,L,301.9,310.8,1400,58.2,79,0,0,0,0,0,0,M_4480
1535,L48714,L,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,M_2534
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,M_1325
2339,L49518,L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,M_3338
3981,M18840,M,302.2,311.3,1375,47.0,98,0,0,0,0,0,0,M_4980
6878,M21737,M,300.8,311.2,1488,40.1,87,0,0,0,0,0,0,M_7877
4055,M18914,M,301.9,310.9,1456,43.6,45,0,0,0,0,0,0,M_5054
2238,L49417,L,299.3,308.6,1403,50.6,189,0,0,0,0,0,0,M_3237
7107,L54286,L,300.8,310.5,1482,39.0,47,0,0,0,0,0,0,M_8106
9669,L56848,L,299.1,310.3,1619,35.2,240,0,0,0,0,0,0,M_10668
4746,H34159,H,303.2,311.2,1475,43.1,20,0,0,0,0,0,0,M_5745
865,M15724,M,296.0,306.7,2044,22.3,48,0,0,0,0,0,0,M_1864
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,M_7203
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,M_6508
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,M_8429
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,M_1371
6297,L53476,L,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,M_7296
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,M_6551
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,M_6723
5900,H35313,H,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,M_6899
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,M_10287
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,M_8871
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,M_3364
3214,L50393,L,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,M_4213
912,M15771,M,295.6,306.1,1490,42.7,171,0,0,0,0,0,0,M_1911
9048,L56227,L,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,M_10047
9791,L56970,L,298.6,309.5,1483,43.2,92,0,0,0,0,0,0,M_10790
7290,L54469,L,300.3,310.6,1433,53.8,86,0,0,0,0,0,0,M_8289
9959,M24818,M,298.1,307.8,1525,35.9,132,0,0,0,0,0,0,M_10958
6537,L53716,L,301.3,310.5,1406,47.1,83,0,0,0,0,0,0,M_7536
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,M_10192
1424,L48603,L,298.7,309.8,1539,33.4,2,0,0,0,0,0,0,M_2423
9808,L56987,L,298.2,309.0,1413,55.0,145,0,0,0,0,0,0,M_10807
480,M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,M_1479
663,M15522,M,297.6,308.9,1479,38.1,182,0,0,0,0,0,0,M_1662
4477,L51656,L,302.6,310.4,1415,52.1,12,0,0,0,0,0,0,M_5476
8983,L56162,L,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,M_9982
8078,L55257,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0,M_9077
2989,M17848,M,300.6,309.8,1532,42.5,130,0,0,0,0,0,0,M_3988
1120,L48299,L,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,M_2119
2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,M_3776
9836,L57015,L,298.4,309.3,1545,36.9,3,0,0,0,0,0,0,M_10835
5004,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0,M_6003
6650,M21509,M,301.5,310.4,1350,54.9,153,0,0,0,0,0,0,M_7649
7255,L54434,L,300.3,310.4,1493,37.5,219,0,0,0,0,0,0,M_8254
4428,M19287,M,302.4,310.1,1379,48.9,107,1,0,1,0,0,0,M_5427
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,M_8431
3982,M18841,M,302.2,311.3,1931,21.9,101,0,0,0,0,0,0,M_4981
6352,L53531,L,300.0,309.7,1542,47.1,25,0,0,0,0,0,0,M_7351
2894,M17753,M,300.7,309.6,1568,35.2,82,0,0,0,0,0,0,M_3893
2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,M_3669
3978,M18837,M,302.2,311.3,1510,36.6,91,0,0,0,0,0,0,M_4977
5260,L52439,L,303.5,312.9,1544,36.9,87,0,0,0,0,0,0,M_6259
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,M_1279
6731,M21590,M,301.6,311.0,1431,42.3,129,0,0,0,0,0,0,M_7730
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,M_7104
7021,L54200,L,300.8,310.8,1460,53.8,41,0,0,0,0,0,0,M_8020
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,M_2694
8913,L56092,L,297.2,308.5,1446,43.7,171,0,0,0,0,0,0,M_9912
3480,M18339,M,301.8,310.8,1619,31.0,76,0,0,0,0,0,0,M_4479
4417,M19276,M,302.6,310.4,1532,36.1,77,0,0,0,0,0,0,M_5416
7593,M22452,M,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,M_8592
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,M_7282
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,M_6603
8620,H38033,H,297.6,308.6,1480,39.8,19,0,0,0,0,0,0,M_9619
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,M_8780
4297,L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0,M_5296
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,M_5593
4845,M19704,M,303.4,311.8,1316,50.9,69,1,0,1,0,0,0,M_5844
2210,L49389,L,299.8,309.3,1386,49.4,116,0,0,0,0,0,0,M_3209
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,M_8605
5502,L52681,L,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,M_6501
185,L47364,L,298.2,308.2,1667,30.6,59,0,0,0,0,0,0,M_1184
4801,M19660,M,303.5,312.5,1353,51.0,172,0,0,0,0,0,0,M_5800
4846,M19705,M,303.3,311.8,1583,33.3,72,0,0,0,0,0,0,M_5845
2351,L49530,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,M_3350
554,M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,M_1553
1398,L48577,L,299.1,310.2,1569,38.2,155,0,0,0,0,0,0,M_2397
1385,L48564,L,298.9,310.3,1484,43.8,124,0,0,0,0,0,0,M_2384
9183,M24042,M,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,M_10182
9818,M24677,M,298.5,309.3,1465,42.4,173,0,0,0,0,0,0,M_10817
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,M_1297
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,M_1443
7339,L54518,L,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,M_8338
2078,L49257,L,299.4,309.4,1701,31.2,199,0,0,0,0,0,0,M_3077
7816,M22675,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,M_8815
2230,L49409,L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0,M_3229
2843,L50022,L,300.3,309.3,1345,53.5,192,0,0,0,0,0,0,M_3842
2538,H31951,H,298.9,308.7,1353,48.1,79,0,0,0,0,0,0,M_3537
8146,M23005,M,299.7,310.9,1685,32.1,88,0,0,0,0,0,0,M_9145
9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0,M_10536
6444,L53623,L,300.8,310.3,1537,33.3,52,0,0,0,0,0,0,M_7443
3368,H32781,H,301.5,310.7,1790,26.2,8,0,0,0,0,0,0,M_4367
4487,M19346,M,302.6,310.5,1965,20.2,40,0,0,0,0,0,0,M_5486
2579,L49758,L,299.4,309.3,1391,46.6,185,0,0,0,0,0,0,M_3578
1132,L48311,L,296.8,307.9,1489,33.4,123,0,0,0,0,0,0,M_2131
4819,M19678,M,303.6,312.1,1967,20.9,2,0,0,0,0,0,0,M_5818
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,M_1320
1372,M16231,M,298.7,310.3,1495,38.7,88,0,0,0,0,0,0,M_2371
4043,L51222,L,302.0,310.9,1564,39.0,15,0,0,0,0,0,0,M_5042
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,M_10125
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0,M_6145
908,M15767,M,295.6,306.1,1669,29.0,161,0,0,0,0,0,0,M_1907
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,M_10426
3951,L51130,L,302.3,311.4,1570,37.2,15,0,0,0,0,0,0,M_4950
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,M_7145
8887,L56066,L,297.9,309.0,1583,36.7,104,0,0,0,0,0,0,M_9886
6696,M21555,M,301.7,311.0,1311,55.8,39,0,0,0,0,0,0,M_7695
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,M_5977
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,M_7092
8409,M23268,M,298.5,309.6,1572,33.0,127,0,0,0,0,0,0,M_9408
927,L48106,L,295.6,306.1,1372,55.6,215,1,0,0,0,1,0,M_1926
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,M_7143
16,L47195,L,298.6,309.2,1542,48.4,42,0,0,0,0,0,0,M_1015
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,M_1143
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,M_3363
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,M_1129
1162,L48341,L,297.0,307.8,1316,61.2,200,1,0,0,0,1,0,M_2161
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,M_8551
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,M_7129
4666,M19525,M,303.4,311.4,1307,54.0,44,1,0,1,0,0,0,M_5665
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,M_6660
6461,L53640,L,300.6,310.0,1313,52.9,93,0,0,0,0,0,0,M_7460
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,M_2876
2489,L49668,L,298.9,308.7,1356,50.7,185,0,0,0,0,0,0,M_3488
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0,M_6327
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,M_10361
1183,L48362,L,297.3,308.3,1410,48.1,23,0,0,0,0,0,0,M_2182
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,M_7135
6378,L53557,L,300.1,309.6,1541,37.0,96,0,0,0,0,0,0,M_7377
1171,M16030,M,297.1,308.1,1823,24.3,219,0,0,0,0,0,0,M_2170
2183,M17042,M,299.5,309.2,1314,61.8,45,0,0,0,0,0,0,M_3182
3372,L50551,L,301.4,310.7,1989,21.8,19,0,0,0,0,0,0,M_4371
8041,L55220,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0,M_9040
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,M_2859
4861,M19720,M,303.6,312.4,1504,49.5,109,0,0,0,0,0,0,M_5860
9256,L56435,L,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,M_10255
8346,H37759,H,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,M_9345
7348,L54527,L,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,M_8347
4865,L52044,L,303.6,312.3,1451,43.4,119,0,0,0,0,0,0,M_5864
9887,L57066,L,298.8,309.6,1903,22.3,145,0,0,0,0,0,0,M_10886
6389,H35802,H,300.3,309.9,1509,46.6,125,0,0,0,0,0,0,M_7388
3122,L50301,L,300.1,309.4,2141,17.9,33,0,0,0,0,0,0,M_4121
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,M_1387
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,M_8785
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,M_2032
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,M_8852
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,M_6418
932,L48111,L,295.5,305.9,1542,36.2,12,0,0,0,0,0,0,M_1931
4020,M18879,M,302.0,310.9,1558,45.3,193,0,0,0,0,0,0,M_5019
692,L47871,L,297.7,309.1,1563,39.3,56,0,0,0,0,0,0,M_1691
5299,M20158,M,303.7,313.1,2130,18.1,185,0,0,0,0,0,0,M_6298
6659,L53838,L,301.4,310.4,1430,50.9,178,0,0,0,0,0,0,M_7658
830,L48009,L,296.5,307.3,1579,34.5,166,0,0,0,0,0,0,M_1829
3499,L50678,L,301.9,311.0,1289,54.9,128,0,0,0,0,0,0,M_4498
2082,M16941,M,299.4,309.3,1485,47.1,209,0,0,0,0,0,0,M_3081
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,M_10440
45,M14904,M,298.8,309.1,1472,47.5,125,0,0,0,0,0,0,M_1044
3940,L51119,L,302.5,311.6,1400,54.0,196,0,0,0,0,0,0,M_4939
5258,L52437,L,303.5,313.0,1482,38.5,82,0,0,0,0,0,0,M_6257
8438,L55617,L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,M_9437
4320,M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,M_5319
2966,M17825,M,300.7,309.5,1838,24.9,66,0,0,0,0,0,0,M_3965
3970,L51149,L,302.3,311.4,1504,38.7,65,0,0,0,0,0,0,M_4969
1188,M16047,M,297.4,308.6,1522,38.0,33,0,0,0,0,0,0,M_2187
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,M_1284
8874,H38287,H,298.0,309.1,1557,36.4,65,0,0,0,0,0,0,M_9873
4160,M19019,M,302.0,310.5,1639,32.9,94,0,0,0,0,0,0,M_5159
3093,M17952,M,300.0,309.3,2293,16.3,170,0,0,0,0,0,0,M_4092
4557,M19416,M,302.7,310.6,1349,51.2,6,1,0,1,0,0,0,M_5556
